SmellsMetrics,Ter, 12 jun 2018 13:57:07 BRT
Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"org.apache.commons.io.ByteOrderMark.ByteOrderMark(String,int...)",4,18,n/a,21,1,2,7,5
"org.apache.commons.io.ByteOrderMark.equals(Object)",2,11,n/a,23,2,1,11,5
"org.apache.commons.io.ByteOrderMark.get(int)",0,9,n/a,9,0,1,1,1
"org.apache.commons.io.ByteOrderMark.getBytes()",0,4,n/a,12,1,0,6,2
"org.apache.commons.io.ByteOrderMark.getCharsetName()",0,6,n/a,8,0,0,1,1
"org.apache.commons.io.ByteOrderMark.hashCode()",2,7,n/a,14,1,0,4,2
"org.apache.commons.io.ByteOrderMark.length()",0,8,n/a,8,0,0,1,1
"org.apache.commons.io.ByteOrderMark.toString()",14,35,n/a,22,2,0,14,3
"org.apache.commons.io.CopyUtils.CopyUtils()",0,0,n/a,4,0,0,0,1
"org.apache.commons.io.CopyUtils.copy(InputStream,OutputStream)",2,1,n/a,21,1,2,7,2
"org.apache.commons.io.CopyUtils.copy(InputStream,Writer)",2,2,n/a,15,0,2,2,1
"org.apache.commons.io.CopyUtils.copy(InputStream,Writer,String)",2,1,n/a,18,0,3,2,1
"org.apache.commons.io.CopyUtils.copy(Reader,OutputStream)",3,1,n/a,17,0,2,3,1
"org.apache.commons.io.CopyUtils.copy(Reader,Writer)",2,5,n/a,20,1,2,7,2
"org.apache.commons.io.CopyUtils.copy(String,OutputStream)",4,2,n/a,19,0,2,4,1
"org.apache.commons.io.CopyUtils.copy(String,Writer)",1,2,n/a,10,0,2,1,1
"org.apache.commons.io.CopyUtils.copy(byte[],OutputStream)",1,2,n/a,10,0,2,1,1
"org.apache.commons.io.CopyUtils.copy(byte[],Writer)",2,2,n/a,13,0,2,2,1
"org.apache.commons.io.CopyUtils.copy(byte[],Writer,String)",2,0,n/a,18,0,3,2,1
"org.apache.commons.io.DirectoryWalker.CancelException.CancelException(File,int)",1,5,n/a,10,0,2,1,1
"org.apache.commons.io.DirectoryWalker.CancelException.CancelException(String,File,int)",1,1,n/a,14,0,3,3,1
"org.apache.commons.io.DirectoryWalker.CancelException.getDepth()",0,8,n/a,8,0,0,1,1
"org.apache.commons.io.DirectoryWalker.CancelException.getFile()",0,6,n/a,8,0,0,1,1
"org.apache.commons.io.DirectoryWalker.DirectoryWalker()",1,5,n/a,6,0,0,1,1
"org.apache.commons.io.DirectoryWalker.DirectoryWalker(FileFilter,int)",0,4,n/a,16,0,2,2,1
"org.apache.commons.io.DirectoryWalker.DirectoryWalker(IOFileFilter,IOFileFilter,int)",3,2,n/a,26,1,3,8,5
"org.apache.commons.io.DirectoryWalker.checkIfCancelled(File,int,Collection<T>)",2,5,n/a,19,1,3,2,2
"org.apache.commons.io.DirectoryWalker.filterDirectoryContents(File,int,File[])",0,1,n/a,15,0,3,1,1
"org.apache.commons.io.DirectoryWalker.handleCancelled(File,Collection<T>,CancelException)",0,6,n/a,18,0,3,1,1
"org.apache.commons.io.DirectoryWalker.handleDirectory(File,int,Collection<T>)",0,1,n/a,19,0,3,1,1
"org.apache.commons.io.DirectoryWalker.handleDirectoryEnd(File,int,Collection<T>)",0,1,n/a,13,0,3,0,1
"org.apache.commons.io.DirectoryWalker.handleDirectoryStart(File,int,Collection<T>)",0,1,n/a,13,0,3,0,1
"org.apache.commons.io.DirectoryWalker.handleEnd(Collection<T>)",0,1,n/a,11,0,1,0,1
"org.apache.commons.io.DirectoryWalker.handleFile(File,int,Collection<T>)",0,2,n/a,13,0,3,0,1
"org.apache.commons.io.DirectoryWalker.handleIsCancelled(File,int,Collection<T>)",0,2,n/a,40,0,3,1,1
"org.apache.commons.io.DirectoryWalker.handleRestricted(File,int,Collection<T>)",0,1,n/a,13,0,3,0,1
"org.apache.commons.io.DirectoryWalker.handleStart(File,Collection<T>)",0,1,n/a,12,0,2,0,1
"org.apache.commons.io.DirectoryWalker.walk(File,Collection<T>)",5,8,n/a,27,1,2,7,3
"org.apache.commons.io.DirectoryWalker.walk(File,int,Collection<T>)",15,2,n/a,35,5,3,18,8
"org.apache.commons.io.EndianUtils.EndianUtils()",1,0,n/a,6,0,0,1,1
"org.apache.commons.io.EndianUtils.read(InputStream)",2,13,n/a,15,1,1,4,2
"org.apache.commons.io.EndianUtils.readSwappedDouble(InputStream)",2,3,n/a,12,0,1,1,1
"org.apache.commons.io.EndianUtils.readSwappedDouble(byte[],int)",2,2,n/a,10,0,2,1,1
"org.apache.commons.io.EndianUtils.readSwappedFloat(InputStream)",2,3,n/a,12,0,1,1,1
"org.apache.commons.io.EndianUtils.readSwappedFloat(byte[],int)",2,1,n/a,10,0,2,1,1
"org.apache.commons.io.EndianUtils.readSwappedInteger(InputStream)",4,4,n/a,19,0,1,5,1
"org.apache.commons.io.EndianUtils.readSwappedInteger(byte[],int)",0,2,n/a,13,0,2,1,1
"org.apache.commons.io.EndianUtils.readSwappedLong(InputStream)",2,4,n/a,16,1,1,6,2
"org.apache.commons.io.EndianUtils.readSwappedLong(byte[],int)",0,4,n/a,20,0,2,3,1
"org.apache.commons.io.EndianUtils.readSwappedShort(InputStream)",2,3,n/a,13,0,1,1,1
"org.apache.commons.io.EndianUtils.readSwappedShort(byte[],int)",0,1,n/a,11,0,2,1,1
"org.apache.commons.io.EndianUtils.readSwappedUnsignedInteger(InputStream)",4,2,n/a,20,0,1,7,1
"org.apache.commons.io.EndianUtils.readSwappedUnsignedInteger(byte[],int)",0,2,n/a,15,0,2,3,1
"org.apache.commons.io.EndianUtils.readSwappedUnsignedShort(InputStream)",2,3,n/a,15,0,1,3,1
"org.apache.commons.io.EndianUtils.readSwappedUnsignedShort(byte[],int)",0,1,n/a,12,0,2,1,1
